country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
Cayman Islands,CYM,4/02/2021,11008,7811,3197,,275,16.75,11.89,4.86,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,5/02/2021,,,,,310,,,,4717,Pfizer/BioNTech,North America
Cayman Islands,CYM,6/02/2021,,,,,345,,,,5250,Pfizer/BioNTech,North America
Cayman Islands,CYM,7/02/2021,,,,,380,,,,5782,Pfizer/BioNTech,North America
Cayman Islands,CYM,8/02/2021,,,,,415,,,,6315,Pfizer/BioNTech,North America
Cayman Islands,CYM,9/02/2021,13609,8839,4770,,450,20.71,13.45,7.26,6847,Pfizer/BioNTech,North America
Cayman Islands,CYM,10/02/2021,14086,8912,5174,477,479,21.43,13.56,7.87,7288,Pfizer/BioNTech,North America
Cayman Islands,CYM,11/02/2021,,,,,544,,,,8278,Pfizer/BioNTech,North America
Cayman Islands,CYM,12/02/2021,15543,9172,6371,,574,23.65,13.96,9.69,8734,Pfizer/BioNTech,North America
Cayman Islands,CYM,13/02/2021,,,,,533,,,,8110,Pfizer/BioNTech,North America
Cayman Islands,CYM,14/02/2021,,,,,492,,,,7486,Pfizer/BioNTech,North America
Cayman Islands,CYM,15/02/2021,,,,,452,,,,6878,Pfizer/BioNTech,North America
Cayman Islands,CYM,16/02/2021,,,,,411,,,,6254,Pfizer/BioNTech,North America
Cayman Islands,CYM,17/02/2021,16725,9783,6942,,377,25.45,14.89,10.56,5736,Pfizer/BioNTech,North America
Cayman Islands,CYM,18/02/2021,,,,,313,,,,4763,Pfizer/BioNTech,North America
Cayman Islands,CYM,19/02/2021,17285,10277,7008,,249,26.3,15.64,10.66,3789,Pfizer/BioNTech,North America
Cayman Islands,CYM,20/02/2021,18159,10521,7638,874,340,27.63,16.01,11.62,5173,Pfizer/BioNTech,North America
Cayman Islands,CYM,21/02/2021,,,,,391,,,,5949,Pfizer/BioNTech,North America
Cayman Islands,CYM,22/02/2021,,,,,442,,,,6726,Pfizer/BioNTech,North America
Cayman Islands,CYM,23/02/2021,19938,12245,7693,,493,30.34,18.63,11.71,7502,Pfizer/BioNTech,North America
Cayman Islands,CYM,24/02/2021,20468,12710,7758,530,535,31.14,19.34,11.8,8141,Pfizer/BioNTech,North America
Cayman Islands,CYM,25/02/2021,21106,,,638,586,32.12,,,8917,Pfizer/BioNTech,North America
Chile,CHL,24/12/2020,420,420,,,,0,0,,,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,25/12/2020,5199,5199,,4779,4779,0.03,0.03,,250,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,26/12/2020,8339,8339,,3140,3960,0.04,0.04,,207,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,27/12/2020,8650,8650,,311,2743,0.05,0.05,,143,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,28/12/2020,8650,8650,,0,2058,0.05,0.05,,108,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,29/12/2020,8650,8650,,0,1646,0.05,0.05,,86,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,30/12/2020,8650,8650,,0,1372,0.05,0.05,,72,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,31/12/2020,8650,8650,,0,1176,0.05,0.05,,62,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,1/01/2021,8650,8650,,0,493,0.05,0.05,,26,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,2/01/2021,8650,8650,,0,44,0.05,0.05,,2,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,3/01/2021,8650,8650,,0,,0.05,0.05,,,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,4/01/2021,9055,9055,,405,58,0.05,0.05,,3,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,5/01/2021,10498,10498,,1443,264,0.05,0.05,,14,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,6/01/2021,10703,10703,,205,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,7/01/2021,10703,10703,,0,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,8/01/2021,10703,10703,,0,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,9/01/2021,10703,10703,,0,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,10/01/2021,10703,10703,,0,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,11/01/2021,10703,10703,,0,235,0.06,0.06,,12,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,12/01/2021,10703,10703,,0,29,0.06,0.06,,2,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,13/01/2021,11733,10704,1029,1030,147,0.06,0.06,0.01,8,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,14/01/2021,18647,12822,5825,6914,1135,0.1,0.07,0.03,59,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,15/01/2021,22076,13779,8297,3429,1625,0.12,0.07,0.04,85,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,16/01/2021,22166,13802,8364,90,1638,0.12,0.07,0.04,86,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,17/01/2021,22166,13802,8364,0,1638,0.12,0.07,0.04,86,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,18/01/2021,33211,24847,8364,11045,3215,0.17,0.13,0.04,168,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,19/01/2021,52526,44160,8366,19315,5975,0.27,0.23,0.04,313,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,20/01/2021,61776,53410,8366,9250,7149,0.32,0.28,0.04,374,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,21/01/2021,64836,56470,8366,3060,6598,0.34,0.3,0.04,345,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,22/01/2021,65247,56881,8366,411,6167,0.34,0.3,0.04,323,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,23/01/2021,65247,56881,8366,0,6154,0.34,0.3,0.04,322,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,24/01/2021,65247,56881,8366,0,6154,0.34,0.3,0.04,322,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,25/01/2021,66664,56899,9765,1417,4779,0.35,0.3,0.05,250,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,26/01/2021,67279,56920,10359,615,2108,0.35,0.3,0.05,110,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,27/01/2021,67314,56921,10393,35,791,0.35,0.3,0.05,41,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,28/01/2021,67314,56921,10393,0,354,0.35,0.3,0.05,19,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,29/01/2021,67319,56921,10398,5,296,0.35,0.3,0.05,15,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,30/01/2021,67319,56921,10398,0,296,0.35,0.3,0.05,15,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,31/01/2021,67319,56921,10398,0,296,0.35,0.3,0.05,15,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,1/02/2021,67319,56921,10398,0,94,0.35,0.3,0.05,5,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,2/02/2021,80446,70042,10404,13127,1881,0.42,0.37,0.05,98,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,3/02/2021,250612,240208,10404,170166,26185,1.31,1.26,0.05,1370,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,4/02/2021,426382,413871,12511,175770,51295,2.23,2.17,0.07,2683,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,5/02/2021,595327,582146,13181,168945,75430,3.11,3.05,0.07,3946,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,6/02/2021,623135,609949,13186,27808,79402,3.26,3.19,0.07,4154,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,7/02/2021,631720,618534,13186,8585,80629,3.3,3.24,0.07,4218,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,8/02/2021,864372,839433,24939,232652,113865,4.52,4.39,0.13,5956,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,9/02/2021,1125021,1080754,44267,260649,149225,5.89,5.65,0.23,7806,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,10/02/2021,1404870,1352282,52588,279849,164894,7.35,7.07,0.28,8626,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,11/02/2021,1657520,1602307,55213,252650,175877,8.67,8.38,0.29,9200,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,12/02/2021,1886486,1831066,55420,228966,184451,9.87,9.58,0.29,9649,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,13/02/2021,1915995,1860541,55454,29509,184694,10.02,9.73,0.29,9662,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,14/02/2021,1920436,1864982,55454,4441,184102,10.05,9.76,0.29,9631,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,15/02/2021,2185292,2129838,55454,264856,188703,11.43,11.14,0.29,9871,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,16/02/2021,2404778,2349314,55464,219486,182822,12.58,12.29,0.29,9564,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,17/02/2021,2592183,2536719,55464,187405,169616,13.56,13.27,0.29,8873,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,18/02/2021,2746719,2691255,55464,154536,155600,14.37,14.08,0.29,8140,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,19/02/2021,2888501,2833037,55464,141782,143145,15.11,14.82,0.29,7488,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,20/02/2021,2898111,2842647,55464,9610,140302,15.16,14.87,0.29,7339,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,21/02/2021,2899273,2843809,55464,1162,139834,15.17,14.88,0.29,7315,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,22/02/2021,3007034,2951549,55485,107761,117392,15.73,15.44,0.29,6141,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,23/02/2021,3100538,3045013,55525,93504,99394,16.22,15.93,0.29,5199,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,24/02/2021,3185061,3129365,55696,84523,84697,16.66,16.37,0.29,4431,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,25/02/2021,3207932,3152171,55761,22871,65888,16.78,16.49,0.29,3447,"Pfizer/BioNTech, Sinovac",South America
China,CHN,15/12/2020,1500000,,,,,0.1,,,,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,16/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,17/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,18/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,19/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,20/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,21/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,22/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,23/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,24/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,25/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,26/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,27/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,28/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,29/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,30/12/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,31/12/2020,4500000,,,,187500,0.31,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,1/01/2021,,,,,232143,,,,161,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,2/01/2021,,,,,276786,,,,192,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,3/01/2021,,,,,321429,,,,223,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,4/01/2021,,,,,366071,,,,254,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,5/01/2021,,,,,410714,,,,285,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,6/01/2021,,,,,455357,,,,316,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,7/01/2021,,,,,500000,,,,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,8/01/2021,,,,,500000,,,,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,9/01/2021,9000000,,,,500000,0.63,,,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,10/01/2021,,,,,464286,,,,323,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,11/01/2021,,,,,428571,,,,298,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,12/01/2021,,,,,392857,,,,273,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,13/01/2021,10000000,,,,357143,0.69,,,248,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,14/01/2021,,,,,387755,,,,269,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,15/01/2021,,,,,418367,,,,291,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,16/01/2021,,,,,448980,,,,312,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,17/01/2021,,,,,515306,,,,358,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,18/01/2021,,,,,581633,,,,404,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,19/01/2021,,,,,647959,,,,450,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,20/01/2021,15000000,,,,714286,1.04,,,496,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,21/01/2021,,,,,770755,,,,535,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,22/01/2021,,,,,827224,,,,575,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,23/01/2021,,,,,883694,,,,614,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,24/01/2021,,,,,940163,,,,653,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,25/01/2021,,,,,996633,,,,692,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,26/01/2021,,,,,1053102,,,,732,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,27/01/2021,22767000,,,,1109571,1.58,,,771,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,28/01/2021,,,,,995097,,,,691,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,29/01/2021,,,,,880622,,,,612,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,30/01/2021,,,,,766148,,,,532,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,31/01/2021,24000000,,,,651673,1.67,,,453,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,1/02/2021,,,,,836020,,,,581,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,2/02/2021,,,,,1020367,,,,709,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,3/02/2021,31200000,,,,1204714,2.17,,,837,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,4/02/2021,,,,,1382583,,,,961,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,5/02/2021,,,,,1560452,,,,1084,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,6/02/2021,,,,,1738321,,,,1208,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,7/02/2021,,,,,1916190,,,,1331,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,8/02/2021,,,,,1795238,,,,1247,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
China,CHN,9/02/2021,40520000,,,,1674286,2.82,,,1163,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",Asia
Colombia,COL,16/02/2021,0,0,,,,0,0,,,Pfizer/BioNTech,South America
Colombia,COL,17/02/2021,18,18,,18,18,0,0,,0,Pfizer/BioNTech,South America
Colombia,COL,18/02/2021,7854,7854,,7836,3927,0.02,0.02,,77,Pfizer/BioNTech,South America
Colombia,COL,19/02/2021,21307,21307,,13453,7102,0.04,0.04,,140,Pfizer/BioNTech,South America
Colombia,COL,20/02/2021,33140,33140,,11833,8285,0.07,0.07,,163,Pfizer/BioNTech,South America
Colombia,COL,21/02/2021,39827,39827,,6687,7965,0.08,0.08,,157,Pfizer/BioNTech,South America
Colombia,COL,22/02/2021,45166,45166,,5339,7528,0.09,0.09,,148,Pfizer/BioNTech,South America
Colombia,COL,23/02/2021,48150,48150,,2984,6879,0.09,0.09,,135,Pfizer/BioNTech,South America
Colombia,COL,24/02/2021,50524,50524,,2374,7215,0.1,0.1,,142,Pfizer/BioNTech,South America
Colombia,COL,25/02/2021,66157,66157,,15633,8329,0.13,0.13,,164,Pfizer/BioNTech,South America
Costa Rica,CRI,24/12/2020,55,,,,,0,,,,Pfizer/BioNTech,North America
Costa Rica,CRI,25/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,26/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,27/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,28/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,29/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,30/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,31/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,1/01/2021,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,2/01/2021,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,3/01/2021,2455,,,,240,0.05,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,4/01/2021,,,,,414,,,,81,Pfizer/BioNTech,North America
Costa Rica,CRI,5/01/2021,,,,,588,,,,115,Pfizer/BioNTech,North America
Costa Rica,CRI,6/01/2021,,,,,763,,,,150,Pfizer/BioNTech,North America
Costa Rica,CRI,7/01/2021,,,,,937,,,,184,Pfizer/BioNTech,North America
Costa Rica,CRI,8/01/2021,9751,,,,1111,0.19,,,218,Pfizer/BioNTech,North America
Costa Rica,CRI,9/01/2021,,,,,1385,,,,272,Pfizer/BioNTech,North America
Costa Rica,CRI,10/01/2021,,,,,1659,,,,326,Pfizer/BioNTech,North America
Costa Rica,CRI,11/01/2021,,,,,1759,,,,345,Pfizer/BioNTech,North America
Costa Rica,CRI,12/01/2021,,,,,1859,,,,365,Pfizer/BioNTech,North America
Costa Rica,CRI,13/01/2021,,,,,1959,,,,385,Pfizer/BioNTech,North America
Costa Rica,CRI,14/01/2021,,,,,2058,,,,404,Pfizer/BioNTech,North America
Costa Rica,CRI,15/01/2021,24859,24804,55,,2158,0.49,0.49,0,424,Pfizer/BioNTech,North America
Costa Rica,CRI,16/01/2021,,,,,2066,,,,406,Pfizer/BioNTech,North America
Costa Rica,CRI,17/01/2021,,,,,1973,,,,387,Pfizer/BioNTech,North America
Costa Rica,CRI,18/01/2021,29389,29257,132,,1880,0.58,0.57,0,369,Pfizer/BioNTech,North America
Costa Rica,CRI,19/01/2021,,,,,1955,,,,384,Pfizer/BioNTech,North America
Costa Rica,CRI,20/01/2021,,,,,2029,,,,398,Pfizer/BioNTech,North America
Costa Rica,CRI,21/01/2021,,,,,2103,,,,413,Pfizer/BioNTech,North America
Costa Rica,CRI,22/01/2021,,,,,2177,,,,427,Pfizer/BioNTech,North America
Costa Rica,CRI,23/01/2021,,,,,2344,,,,460,Pfizer/BioNTech,North America
Costa Rica,CRI,24/01/2021,,,,,2510,,,,493,Pfizer/BioNTech,North America
Costa Rica,CRI,25/01/2021,48128,45707,2421,,2677,0.94,0.9,0.05,526,Pfizer/BioNTech,North America
Costa Rica,CRI,26/01/2021,,,,,2490,,,,489,Pfizer/BioNTech,North America
Costa Rica,CRI,27/01/2021,,,,,2303,,,,452,Pfizer/BioNTech,North America
Costa Rica,CRI,28/01/2021,,,,,2116,,,,415,Pfizer/BioNTech,North America
Costa Rica,CRI,29/01/2021,,,,,1929,,,,379,Pfizer/BioNTech,North America
Costa Rica,CRI,30/01/2021,,,,,1742,,,,342,Pfizer/BioNTech,North America
Costa Rica,CRI,31/01/2021,,,,,1555,,,,305,Pfizer/BioNTech,North America
Costa Rica,CRI,1/02/2021,57701,45863,11838,,1368,1.13,0.9,0.23,269,Pfizer/BioNTech,North America
Costa Rica,CRI,2/02/2021,,,,,1528,,,,300,Pfizer/BioNTech,North America
Costa Rica,CRI,3/02/2021,,,,,1688,,,,331,Pfizer/BioNTech,North America
Costa Rica,CRI,4/02/2021,,,,,1848,,,,363,Pfizer/BioNTech,North America
Costa Rica,CRI,5/02/2021,,,,,2007,,,,394,Pfizer/BioNTech,North America
Costa Rica,CRI,6/02/2021,,,,,2167,,,,425,Pfizer/BioNTech,North America
Costa Rica,CRI,7/02/2021,,,,,2327,,,,457,Pfizer/BioNTech,North America
Costa Rica,CRI,8/02/2021,75113,46750,28363,,2487,1.47,0.92,0.56,488,Pfizer/BioNTech,North America
Costa Rica,CRI,9/02/2021,,,,,2578,,,,506,Pfizer/BioNTech,North America
Costa Rica,CRI,10/02/2021,,,,,2668,,,,524,Pfizer/BioNTech,North America
Costa Rica,CRI,11/02/2021,,,,,2758,,,,541,Pfizer/BioNTech,North America
Costa Rica,CRI,12/02/2021,,,,,2848,,,,559,Pfizer/BioNTech,North America
Costa Rica,CRI,13/02/2021,,,,,2939,,,,577,Pfizer/BioNTech,North America
Costa Rica,CRI,14/02/2021,,,,,3029,,,,595,Pfizer/BioNTech,North America
Costa Rica,CRI,15/02/2021,96948,54395,42553,,3119,1.9,1.07,0.84,612,Pfizer/BioNTech,North America
Costa Rica,CRI,16/02/2021,,,,,2760,,,,542,Pfizer/BioNTech,North America
Costa Rica,CRI,17/02/2021,,,,,2401,,,,471,Pfizer/BioNTech,North America
Costa Rica,CRI,18/02/2021,,,,,2042,,,,401,Pfizer/BioNTech,North America
Costa Rica,CRI,19/02/2021,,,,,1683,,,,330,Pfizer/BioNTech,North America
Costa Rica,CRI,20/02/2021,,,,,1323,,,,260,Pfizer/BioNTech,North America
Costa Rica,CRI,21/02/2021,,,,,964,,,,189,Pfizer/BioNTech,North America
Costa Rica,CRI,22/02/2021,101183,57162,44021,,605,1.99,1.12,0.86,119,Pfizer/BioNTech,North America
Croatia,HRV,30/12/2020,7864,7864,,,,0.19,0.19,,,Pfizer/BioNTech,Europe
Croatia,HRV,31/12/2020,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,1/01/2021,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,2/01/2021,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,3/01/2021,12285,12285,,,1105,0.3,0.3,,269,Pfizer/BioNTech,Europe
Croatia,HRV,4/01/2021,,,,,1036,,,,252,Pfizer/BioNTech,Europe
Croatia,HRV,5/01/2021,13798,13798,,,989,0.34,0.34,,241,Pfizer/BioNTech,Europe
Croatia,HRV,6/01/2021,,,,,1334,,,,325,Pfizer/BioNTech,Europe
Croatia,HRV,7/01/2021,20603,20603,,,1662,0.5,0.5,,405,Pfizer/BioNTech,Europe
Croatia,HRV,8/01/2021,24985,24985,,4382,2130,0.61,0.61,,519,Pfizer/BioNTech,Europe
Croatia,HRV,9/01/2021,30000,30000,,5015,2689,0.73,0.73,,655,Pfizer/BioNTech,Europe
Croatia,HRV,10/01/2021,,,,,2693,,,,656,Pfizer/BioNTech,Europe
Croatia,HRV,11/01/2021,,,,,2748,,,,669,Pfizer/BioNTech,Europe
Croatia,HRV,12/01/2021,,,,,2802,,,,683,Pfizer/BioNTech,Europe
Croatia,HRV,13/01/2021,34553,34553,,,2479,0.84,0.84,,604,Pfizer/BioNTech,Europe
Croatia,HRV,14/01/2021,38000,38000,,3447,2485,0.93,0.93,,605,Pfizer/BioNTech,Europe
Croatia,HRV,15/01/2021,41532,41532,,3532,2364,1.01,1.01,,576,Pfizer/BioNTech,Europe
Croatia,HRV,16/01/2021,45906,45906,,4374,2272,1.12,1.12,,553,Pfizer/BioNTech,Europe
Croatia,HRV,17/01/2021,,,,,2510,,,,611,Pfizer/BioNTech,Europe
Croatia,HRV,18/01/2021,,,,,2747,,,,669,Pfizer/BioNTech,Europe
Croatia,HRV,19/01/2021,54304,54304,,,2984,1.32,1.32,,727,Pfizer/BioNTech,Europe
Croatia,HRV,20/01/2021,,,,,3329,,,,811,Pfizer/BioNTech,Europe
Croatia,HRV,21/01/2021,,,,,3343,,,,814,Pfizer/BioNTech,Europe
Croatia,HRV,22/01/2021,64951,,,,3346,1.58,,,815,Pfizer/BioNTech,Europe
Croatia,HRV,23/01/2021,,,,,2960,,,,721,Pfizer/BioNTech,Europe
Croatia,HRV,24/01/2021,,,,,2800,,,,682,Pfizer/BioNTech,Europe
Croatia,HRV,25/01/2021,69984,58077,11907,,2640,1.7,1.41,0.29,643,Pfizer/BioNTech,Europe
Croatia,HRV,26/01/2021,,,,,2598,,,,633,Pfizer/BioNTech,Europe
Croatia,HRV,27/01/2021,,,,,2448,,,,596,Pfizer/BioNTech,Europe
Croatia,HRV,28/01/2021,,,,,2299,,,,560,Pfizer/BioNTech,Europe
Croatia,HRV,29/01/2021,80000,,,,2150,1.95,,,524,Pfizer/BioNTech,Europe
Croatia,HRV,30/01/2021,,,,,2097,,,,511,Pfizer/BioNTech,Europe
Croatia,HRV,31/01/2021,,,,,2045,,,,498,Pfizer/BioNTech,Europe
Croatia,HRV,1/02/2021,83928,58829,25099,,1992,2.04,1.43,0.61,485,Pfizer/BioNTech,Europe
Croatia,HRV,2/02/2021,,,,,1920,,,,468,Pfizer/BioNTech,Europe
